,state,county,poverty_percent_15,median_household_income_15
2560,TN,Van Buren County,18.9,"39,348"
2561,TN,Warren County,21.2,"39,357"
2562,TN,Washington County,17.2,"45,261"
2563,TN,Wayne County,25.4,"34,895"
2564,TN,Weakley County,18.2,"38,025"
2565,TN,White County,18.2,"38,649"
2566,TN,Williamson County,5.0,"104,367"
2567,TN,Wilson County,8.4,"65,372"
2568,TX,Texas,15.9,"55,668"
2569,TX,Anderson County,21.0,"43,062"
2570,TX,Andrews County,10.4,"72,184"
2571,TX,Angelina County,17.9,"45,428"
2572,TX,Aransas County,18.2,"41,560"
2573,TX,Archer County,9.5,"60,414"
2574,TX,Armstrong County,10.4,"55,198"
2575,TX,Atascosa County,20.4,"49,047"
2576,TX,Austin County,12.7,"57,960"
2577,TX,Bailey County,15.8,"38,299"
2578,TX,Bandera County,13.3,"53,662"
2579,TX,Bastrop County,12.7,"56,866"
2580,TX,Baylor County,17.4,"38,231"
2581,TX,Bee County,23.4,"42,540"
2582,TX,Bell County,15.9,"48,894"
2583,TX,Bexar County,15.6,"52,230"
2584,TX,Blanco County,10.9,"53,449"
2585,TX,Borden County,10.2,"63,358"
2586,TX,Bosque County,15.0,"47,135"
2587,TX,Bowie County,18.6,"42,515"
2588,TX,Brazoria County,10.6,"71,230"
2589,TX,Brazos County,24.0,"44,767"
2590,TX,Brewster County,14.8,"41,785"
2591,TX,Briscoe County,16.6,"42,261"
2592,TX,Brooks County,31.7,"30,124"
2593,TX,Brown County,18.2,"41,981"
2594,TX,Burleson County,15.5,"50,113"
2595,TX,Burnet County,13.2,"53,086"
2596,TX,Caldwell County,17.8,"46,093"
2597,TX,Calhoun County,16.8,"50,873"
2598,TX,Callahan County,13.0,"44,450"
2599,TX,Cameron County,32.0,"34,044"
2600,TX,Camp County,18.8,"40,768"
2601,TX,Carson County,8.5,"61,083"
2602,TX,Cass County,20.0,"39,274"
2603,TX,Castro County,18.8,"43,372"
2604,TX,Chambers County,9.6,"77,282"
2605,TX,Cherokee County,19.0,"41,355"
2606,TX,Childress County,22.3,"37,732"
2607,TX,Clay County,12.3,"51,234"
2608,TX,Cochran County,22.5,"39,398"
2609,TX,Coke County,13.5,"42,498"
2610,TX,Coleman County,20.0,"35,922"
2611,TX,Collin County,6.6,"86,823"
2612,TX,Collingsworth County,19.0,"38,775"
2613,TX,Colorado County,14.5,"47,783"
2614,TX,Comal County,8.3,"68,362"
2615,TX,Comanche County,16.8,"41,155"
2616,TX,Concho County,26.4,"39,945"
2617,TX,Cooke County,13.2,"54,534"
2618,TX,Coryell County,16.0,"45,989"
2619,TX,Cottle County,21.4,"35,602"
2620,TX,Crane County,9.6,"65,883"
2621,TX,Crockett County,12.9,"53,903"
2622,TX,Crosby County,22.8,"34,562"
2623,TX,Culberson County,23.9,"35,192"
2624,TX,Dallam County,12.0,"47,559"
2625,TX,Dallas County,17.9,"51,824"
2626,TX,Dawson County,21.9,"42,589"
2627,TX,Deaf Smith County,19.4,"45,713"
2628,TX,Delta County,18.5,"42,846"
2629,TX,Denton County,8.0,"75,898"
2630,TX,DeWitt County,19.2,"47,365"
2631,TX,Dickens County,22.2,"39,169"
2632,TX,Dimmit County,24.4,"40,040"
2633,TX,Donley County,20.2,"36,862"
2634,TX,Duval County,25.4,"36,986"
2635,TX,Eastland County,18.1,"41,944"
2636,TX,Ector County,12.6,"62,519"
2637,TX,Edwards County,22.2,"37,567"
2638,TX,Ellis County,10.9,"66,811"
2639,TX,El Paso County,20.3,"43,101"
2640,TX,Erath County,17.7,"45,663"
2641,TX,Falls County,23.9,"37,912"
2642,TX,Fannin County,16.4,"43,733"
2643,TX,Fayette County,12.0,"53,173"
2644,TX,Fisher County,15.2,"43,082"
2645,TX,Floyd County,21.8,"36,859"
2646,TX,Foard County,17.8,"36,466"
2647,TX,Fort Bend County,7.0,"95,117"
2648,TX,Franklin County,16.4,"43,569"
2649,TX,Freestone County,15.8,"48,057"
2650,TX,Frio County,29.3,"38,809"
2651,TX,Gaines County,13.3,"53,297"
2652,TX,Galveston County,14.0,"66,173"
2653,TX,Garza County,26.8,"54,606"
2654,TX,Gillespie County,10.4,"54,180"
2655,TX,Glasscock County,7.8,"74,854"
2656,TX,Goliad County,14.1,"52,612"
2657,TX,Gonzales County,16.4,"43,519"
2658,TX,Gray County,13.0,"49,415"
2659,TX,Grayson County,15.2,"48,164"
2660,TX,Gregg County,17.0,"48,561"
2661,TX,Grimes County,17.8,"44,226"
2662,TX,Guadalupe County,10.3,"64,252"
2663,TX,Hale County,20.3,"41,999"
2664,TX,Hall County,25.5,"32,158"
2665,TX,Hamilton County,15.4,"46,181"
2666,TX,Hansford County,11.7,"55,215"
2667,TX,Hardeman County,18.0,"38,154"
2668,TX,Hardin County,11.8,"56,201"
2669,TX,Harris County,16.6,"56,670"
2670,TX,Harrison County,18.5,"46,593"
2671,TX,Hartley County,9.9,"66,231"
2672,TX,Haskell County,22.3,"36,085"
2673,TX,Hays County,13.6,"61,121"
2674,TX,Hemphill County,8.6,"71,177"
2675,TX,Henderson County,16.2,"44,944"
2676,TX,Hidalgo County,31.1,"35,441"
2677,TX,Hill County,17.8,"44,965"
2678,TX,Hockley County,15.9,"48,768"
2679,TX,Hood County,9.8,"61,371"
2680,TX,Hopkins County,15.9,"43,284"
2681,TX,Houston County,27.0,"37,536"
2682,TX,Howard County,19.1,"47,148"
2683,TX,Hudspeth County,25.0,"33,048"
2684,TX,Hunt County,16.5,"46,632"
2685,TX,Hutchinson County,14.2,"53,085"
2686,TX,Irion County,7.9,"64,777"
2687,TX,Jack County,17.1,"51,711"
2688,TX,Jackson County,13.6,"53,667"
2689,TX,Jasper County,15.7,"46,541"
2690,TX,Jeff Davis County,13.3,"47,654"
2691,TX,Jefferson County,16.9,"47,620"
2692,TX,Jim Hogg County,23.2,"36,048"
2693,TX,Jim Wells County,22.1,"43,028"
2694,TX,Johnson County,11.4,"58,685"
2695,TX,Jones County,21.4,"41,871"
2696,TX,Karnes County,20.0,"47,129"
2697,TX,Kaufman County,13.1,"60,438"
2698,TX,Kendall County,8.0,"79,108"
2699,TX,Kenedy County,16.5,"40,082"
2700,TX,Kent County,11.3,"45,338"
2701,TX,Kerr County,14.3,"47,389"
2702,TX,Kimble County,20.0,"37,448"
2703,TX,King County,11.0,"69,588"
2704,TX,Kinney County,20.6,"40,840"
2705,TX,Kleberg County,24.3,"40,066"
2706,TX,Knox County,19.2,"43,238"
2707,TX,Lamar County,18.8,"39,433"
2708,TX,Lamb County,21.8,"41,807"
2709,TX,Lampasas County,13.9,"50,985"
2710,TX,La Salle County,27.9,"42,500"
2711,TX,Lavaca County,12.2,"49,752"
2712,TX,Lee County,12.4,"54,747"
2713,TX,Leon County,13.8,"47,740"
2714,TX,Liberty County,15.8,"53,552"
2715,TX,Limestone County,19.1,"40,655"
2716,TX,Lipscomb County,9.7,"60,955"
2717,TX,Live Oak County,15.8,"53,184"
2718,TX,Llano County,14.8,"46,366"
2719,TX,Loving County,14.3,"59,499"
2720,TX,Lubbock County,20.1,"47,139"
2721,TX,Lynn County,20.5,"38,922"
2722,TX,McCulloch County,18.6,"39,900"
2723,TX,McLennan County,19.9,"46,264"
2724,TX,McMullen County,10.0,"60,709"
2725,TX,Madison County,19.2,"40,857"
2726,TX,Marion County,23.4,"35,152"
2727,TX,Martin County,11.4,"60,815"
2728,TX,Mason County,13.8,"45,340"
2729,TX,Matagorda County,20.5,"45,073"
2730,TX,Maverick County,23.9,"34,687"
2731,TX,Medina County,14.8,"52,831"
2732,TX,Menard County,20.8,"34,308"
2733,TX,Midland County,8.9,"79,829"
2734,TX,Milam County,16.9,"46,433"
2735,TX,Mills County,16.6,"40,958"
2736,TX,Mitchell County,19.7,"41,977"
2737,TX,Montague County,15.2,"49,653"
2738,TX,Montgomery County,10.1,"72,428"
2739,TX,Moore County,14.4,"49,345"
2740,TX,Morris County,19.5,"37,236"
2741,TX,Motley County,17.0,"40,575"
2742,TX,Nacogdoches County,24.5,"39,556"
2743,TX,Navarro County,19.6,"41,047"
2744,TX,Newton County,21.2,"40,345"
2745,TX,Nolan County,20.0,"40,052"
2746,TX,Nueces County,19.9,"50,188"
2747,TX,Ochiltree County,8.8,"67,136"
2748,TX,Oldham County,13.4,"53,797"
2749,TX,Orange County,16.1,"51,156"
2750,TX,Palo Pinto County,18.6,"42,932"
2751,TX,Panola County,15.1,"50,057"
2752,TX,Parker County,9.4,"67,545"
2753,TX,Parmer County,14.5,"46,827"
2754,TX,Pecos County,18.1,"45,839"
2755,TX,Polk County,17.2,"42,746"
2756,TX,Potter County,22.4,"40,353"
2757,TX,Presidio County,22.4,"33,218"
2758,TX,Rains County,14.4,"46,698"
2759,TX,Randall County,8.5,"62,080"
2760,TX,Reagan County,8.8,"65,948"
2761,TX,Real County,19.4,"34,031"
2762,TX,Red River County,20.2,"36,347"
2763,TX,Reeves County,19.3,"44,470"
2764,TX,Refugio County,15.4,"45,562"
2765,TX,Roberts County,6.7,"71,859"
2766,TX,Robertson County,16.6,"53,635"
2767,TX,Rockwall County,6.0,"92,150"
2768,TX,Runnels County,18.5,"39,404"
2769,TX,Rusk County,16.6,"49,347"
2770,TX,Sabine County,19.7,"36,813"
2771,TX,San Augustine County,24.3,"33,156"
2772,TX,San Jacinto County,18.1,"42,371"
2773,TX,San Patricio County,15.5,"52,952"
2774,TX,San Saba County,18.9,"42,559"
2775,TX,Schleicher County,13.4,"53,886"
2776,TX,Scurry County,12.7,"57,385"
2777,TX,Shackelford County,13.1,"51,685"
2778,TX,Shelby County,19.8,"41,519"
2779,TX,Sherman County,12.8,"54,010"
2780,TX,Smith County,16.0,"49,364"
2781,TX,Somervell County,12.1,"58,040"
2782,TX,Starr County,30.9,"28,292"
2783,TX,Stephens County,18.2,"45,410"
2784,TX,Sterling County,11.6,"62,759"
2785,TX,Stonewall County,14.5,"45,928"
2786,TX,Sutton County,12.5,"60,310"
2787,TX,Swisher County,21.6,"40,584"
2788,TX,Tarrant County,13.1,"60,735"
2789,TX,Taylor County,14.8,"47,388"
2790,TX,Terrell County,16.7,"43,815"
2791,TX,Terry County,22.5,"43,357"
2792,TX,Throckmorton County,13.6,"43,225"
2793,TX,Titus County,20.1,"41,538"
2794,TX,Tom Green County,15.6,"47,756"
2795,TX,Travis County,13.2,"65,244"
2796,TX,Trinity County,19.5,"37,213"
2797,TX,Tyler County,19.9,"40,820"
2798,TX,Upshur County,15.5,"45,494"
2799,TX,Upton County,13.5,"57,085"
2800,TX,Uvalde County,20.7,"37,700"
2801,TX,Val Verde County,22.1,"42,465"
2802,TX,Van Zandt County,15.9,"47,252"
2803,TX,Victoria County,13.6,"55,406"
2804,TX,Walker County,22.7,"41,429"
2805,TX,Waller County,16.0,"50,746"
2806,TX,Ward County,12.8,"57,570"
2807,TX,Washington County,14.5,"51,879"
2808,TX,Webb County,30.5,"39,237"
2809,TX,Wharton County,17.2,"45,198"
2810,TX,Wheeler County,12.9,"51,114"
2811,TX,Wichita County,18.9,"45,430"
2812,TX,Wilbarger County,16.5,"43,073"
2813,TX,Willacy County,35.4,"30,287"
2814,TX,Williamson County,6.6,"78,531"
2815,TX,Wilson County,9.4,"68,805"
2816,TX,Winkler County,13.3,"55,331"
2817,TX,Wise County,12.1,"58,367"
2818,TX,Wood County,16.6,"45,753"
2819,TX,Yoakum County,11.1,"59,752"
2820,TX,Young County,15.0,"49,079"
2821,TX,Zapata County,30.9,"35,754"
2822,TX,Zavala County,32.0,"27,711"
2823,UT,Utah,11.2,"62,961"
2824,UT,Beaver County,11.2,"50,492"
2825,UT,Box Elder County,8.4,"58,380"
2826,UT,Cache County,16.0,"51,951"
2827,UT,Carbon County,16.3,"47,894"
2828,UT,Daggett County,8.0,"57,368"
2829,UT,Davis County,6.9,"72,268"
2830,UT,Duchesne County,11.0,"63,149"
2831,UT,Emery County,10.4,"54,086"
2832,UT,Garfield County,11.2,"45,509"
2833,UT,Grand County,13.0,"44,858"
2834,UT,Iron County,18.3,"45,118"
2835,UT,Juab County,10.5,"55,201"
2836,UT,Kane County,11.3,"47,530"
2837,UT,Millard County,13.1,"52,206"
2838,UT,Morgan County,4.8,"81,358"
2839,UT,Piute County,17.3,"39,507"
2840,UT,Rich County,9.1,"58,645"
2841,UT,Salt Lake County,10.8,"65,549"
2842,UT,San Juan County,28.5,"39,305"
2843,UT,Sanpete County,17.2,"46,929"
2844,UT,Sevier County,14.0,"48,711"
2845,UT,Summit County,6.2,"93,235"
2846,UT,Tooele County,7.2,"67,938"
2847,UT,Uintah County,9.9,"67,561"
2848,UT,Utah County,12.5,"65,425"
2849,UT,Wasatch County,6.9,"75,112"
2850,UT,Washington County,13.2,"54,398"
2851,UT,Wayne County,15.0,"41,596"
2852,UT,Weber County,12.4,"58,786"
2853,VT,Vermont,10.4,"56,883"
2854,VT,Addison County,8.9,"58,408"
2855,VT,Bennington County,11.8,"50,506"
2856,VT,Caledonia County,11.5,"46,403"
2857,VT,Chittenden County,10.4,"67,112"
2858,VT,Essex County,14.3,"41,764"
2859,VT,Franklin County,8.1,"59,280"
2860,VT,Grand Isle County,8.3,"68,342"
2861,VT,Lamoille County,10.2,"54,076"
2862,VT,Orange County,9.8,"54,552"
2863,VT,Orleans County,13.3,"42,884"
2864,VT,Rutland County,11.4,"51,164"
2865,VT,Washington County,9.3,"56,333"
2866,VT,Windham County,13.2,"49,298"
2867,VT,Windsor County,9.1,"53,984"
2868,VA,Virginia,11.2,"66,263"
2869,VA,Accomack County,20.4,"38,690"
2870,VA,Albemarle County,9.5,"71,293"
2871,VA,Alleghany County,18.2,"45,210"
2872,VA,Amelia County,11.1,"53,078"
2873,VA,Amherst County,15.0,"48,646"
2874,VA,Appomattox County,14.2,"49,461"
2875,VA,Arlington County,7.1,"104,354"
2876,VA,Augusta County,9.3,"56,867"
2877,VA,Bath County,10.3,"44,401"
2878,VA,Bedford County,9.1,"54,153"
2879,VA,Bland County,13.6,"44,727"
2880,VA,Botetourt County,7.4,"62,591"
2881,VA,Brunswick County,22.1,"39,748"
2882,VA,Buchanan County,28.8,"32,433"
2883,VA,Buckingham County,20.2,"43,774"
2884,VA,Campbell County,11.7,"46,938"
2885,VA,Caroline County,12.0,"54,696"
2886,VA,Carroll County,15.0,"42,790"
2887,VA,Charles City County,11.6,"51,645"
2888,VA,Charlotte County,19.2,"37,819"
2889,VA,Chesterfield County,6.9,"75,107"
2890,VA,Clarke County,8.4,"71,789"
2891,VA,Craig County,11.9,"47,832"
2892,VA,Culpeper County,10.2,"63,728"
2893,VA,Cumberland County,19.6,"40,958"
2894,VA,Dickenson County,25.0,"32,620"
2895,VA,Dinwiddie County,12.4,"52,694"
2896,VA,Essex County,15.5,"47,427"
2897,VA,Fairfax County,6.2,"112,844"
2898,VA,Fauquier County,6.8,"89,610"
2899,VA,Floyd County,11.9,"48,448"
2900,VA,Fluvanna County,7.8,"65,899"
2901,VA,Franklin County,13.1,"49,117"
2902,VA,Frederick County,7.7,"69,991"
2903,VA,Giles County,10.6,"46,727"
2904,VA,Gloucester County,9.3,"63,742"
2905,VA,Goochland County,7.4,"86,257"
2906,VA,Grayson County,20.1,"37,684"
2907,VA,Greene County,9.3,"60,406"
2908,VA,Greensville County,27.9,"40,252"
2909,VA,Halifax County,16.9,"40,432"
2910,VA,Hanover County,6.2,"81,900"
2911,VA,Henrico County,9.3,"65,524"
2912,VA,Henry County,19.6,"36,695"
2913,VA,Highland County,13.8,"42,363"
2914,VA,Isle of Wight County,9.9,"67,480"
2915,VA,James City County,7.1,"77,668"
2916,VA,King and Queen County,14.0,"47,513"
2917,VA,King George County,7.1,"81,128"
2918,VA,King William County,7.9,"64,651"
2919,VA,Lancaster County,13.1,"47,098"
2920,VA,Lee County,25.9,"32,135"
2921,VA,Loudoun County,3.7,"125,900"
2922,VA,Louisa County,10.6,"57,015"
2923,VA,Lunenburg County,21.1,"38,941"
2924,VA,Madison County,10.4,"53,655"
2925,VA,Mathews County,10.2,"56,119"
2926,VA,Mecklenburg County,20.4,"33,650"
2927,VA,Middlesex County,12.8,"52,407"
2928,VA,Montgomery County,20.8,"51,157"
2929,VA,Nelson County,13.9,"49,621"
2930,VA,New Kent County,6.7,"79,322"
2931,VA,Northampton County,20.5,"37,515"
2932,VA,Northumberland County,13.7,"52,075"
2933,VA,Nottoway County,23.7,"39,544"
2934,VA,Orange County,10.4,"59,482"
2935,VA,Page County,15.0,"43,313"
2936,VA,Patrick County,17.0,"37,360"
2937,VA,Pittsylvania County,17.1,"42,390"
2938,VA,Powhatan County,6.4,"77,761"
2939,VA,Prince Edward County,22.3,"41,088"
2940,VA,Prince George County,9.9,"63,320"
2941,VA,Prince William County,6.7,"99,206"
2942,VA,Pulaski County,15.0,"48,218"
2943,VA,Rappahannock County,9.8,"62,729"
2944,VA,Richmond County,17.7,"43,888"
2945,VA,Roanoke County,7.3,"63,372"
2946,VA,Rockbridge County,12.8,"47,561"
2947,VA,Rockingham County,11.0,"52,953"
2948,VA,Russell County,21.2,"38,386"
2949,VA,Scott County,19.2,"37,567"
2950,VA,Shenandoah County,11.5,"54,281"
2951,VA,Smyth County,18.1,"38,933"
2952,VA,Southampton County,15.2,"48,119"
2953,VA,Spotsylvania County,7.7,"76,181"
2954,VA,Stafford County,5.4,"95,666"
2955,VA,Surry County,13.0,"51,331"
2956,VA,Sussex County,22.1,"39,900"
2957,VA,Tazewell County,17.2,"40,476"
2958,VA,Warren County,10.8,"58,047"
2959,VA,Washington County,16.3,"45,864"
2960,VA,Westmoreland County,14.1,"47,581"
2961,VA,Wise County,22.7,"36,076"
2962,VA,Wythe County,14.4,"42,883"
2963,VA,York County,5.3,"83,007"
2964,VA,Alexandria city,9.1,"89,177"
2965,VA,Bristol city,19.3,"38,745"
2966,VA,Buena Vista city,17.3,"38,962"
2967,VA,Charlottesville city,20.7,"54,876"
2968,VA,Chesapeake city,9.7,"67,296"
2969,VA,Colonial Heights city,10.6,"45,283"
2970,VA,Covington city,18.3,"35,374"
2971,VA,Danville city,23.5,"32,369"
2972,VA,Emporia city,22.5,"33,904"
2973,VA,Fairfax city,7.3,"99,671"
2974,VA,Falls Church city,3.4,"122,092"
2975,VA,Franklin city,19.4,"36,004"
2976,VA,Fredericksburg city,15.9,"50,710"
2977,VA,Galax city,24.2,"32,829"
2978,VA,Hampton city,15.2,"50,191"
2979,VA,Harrisonburg city,30.9,"39,967"
2980,VA,Hopewell city,20.6,"37,193"
2981,VA,Lexington city,22.9,"44,392"
2982,VA,Lynchburg city,23.1,"39,939"
2983,VA,Manassas city,9.6,"72,562"
2984,VA,Manassas Park city,7.7,"75,429"
2985,VA,Martinsville city,23.7,"32,541"
2986,VA,Newport News city,16.8,"48,127"
2987,VA,Norfolk city,21.5,"45,094"
2988,VA,Norton city,23.7,"31,287"
2989,VA,Petersburg city,28.4,"31,645"
2990,VA,Poquoson city,5.4,"86,135"
2991,VA,Portsmouth city,18.6,"46,308"
2992,VA,Radford city,32.8,"35,259"
2993,VA,Richmond city,24.4,"40,161"
2994,VA,Roanoke city,21.3,"39,587"
2995,VA,Salem city,10.2,"47,600"
2996,VA,Staunton city,15.2,"43,401"
2997,VA,Suffolk city,13.1,"61,171"
2998,VA,Virginia Beach city,8.2,"67,032"
2999,VA,Waynesboro city,16.0,"43,500"
3000,VA,Williamsburg city,22.0,"47,971"
3001,VA,Winchester city,17.8,"47,679"
3002,WA,Washington,12.2,"64,080"
3003,WA,Adams County,16.5,"48,127"
3004,WA,Asotin County,15.7,"46,573"
3005,WA,Benton County,14.2,"62,698"
3006,WA,Chelan County,12.7,"53,604"
3007,WA,Clallam County,15.6,"46,708"
3008,WA,Clark County,10.6,"64,282"
3009,WA,Columbia County,15.2,"40,209"
3010,WA,Cowlitz County,15.7,"50,502"
3011,WA,Douglas County,13.5,"51,400"
3012,WA,Ferry County,20.4,"40,747"
3013,WA,Franklin County,15.6,"58,246"
3014,WA,Garfield County,15.2,"47,087"
3015,WA,Grant County,16.1,"50,573"
3016,WA,Grays Harbor County,16.0,"44,345"
3017,WA,Island County,8.4,"60,567"
3018,WA,Jefferson County,11.9,"53,421"
3019,WA,King County,9.8,"81,816"
3020,WA,Kitsap County,9.9,"65,814"
3021,WA,Kittitas County,20.0,"47,378"
3022,WA,Klickitat County,17.2,"50,043"
3023,WA,Lewis County,15.3,"47,619"
3024,WA,Lincoln County,14.0,"49,774"
3025,WA,Mason County,16.9,"54,175"
3026,WA,Okanogan County,20.5,"41,844"
3027,WA,Pacific County,18.8,"41,088"
3028,WA,Pend Oreille County,19.6,"41,526"
3029,WA,Pierce County,12.4,"60,168"
3030,WA,San Juan County,11.5,"59,859"
3031,WA,Skagit County,14.9,"56,891"
3032,WA,Skamania County,14.5,"53,733"
3033,WA,Snohomish County,9.3,"76,053"
3034,WA,Spokane County,15.5,"48,676"
3035,WA,Stevens County,19.7,"42,845"
3036,WA,Thurston County,12.2,"62,299"
3037,WA,Wahkiakum County,12.6,"50,402"
3038,WA,Walla Walla County,16.5,"50,120"
3039,WA,Whatcom County,14.4,"55,073"
3040,WA,Whitman County,20.8,"43,817"
3041,WA,Yakima County,19.1,"46,891"
3042,WV,West Virginia,18.0,"41,969"
3043,WV,Barbour County,20.1,"37,330"
3044,WV,Berkeley County,12.5,"54,217"
3045,WV,Boone County,23.4,"37,971"
3046,WV,Braxton County,23.7,"35,892"
3047,WV,Brooke County,14.9,"45,272"
3048,WV,Cabell County,20.2,"39,044"
3049,WV,Calhoun County,20.0,"36,403"
3050,WV,Clay County,27.7,"30,369"
3051,WV,Doddridge County,18.1,"41,115"
3052,WV,Fayette County,19.9,"36,235"
3053,WV,Gilmer County,25.8,"36,392"
3054,WV,Grant County,15.9,"38,370"
3055,WV,Greenbrier County,19.0,"38,209"
3056,WV,Hampshire County,18.6,"40,293"
3057,WV,Hancock County,13.7,"42,009"
3058,WV,Hardy County,14.4,"41,344"
3059,WV,Harrison County,16.0,"46,979"
3060,WV,Jackson County,15.4,"44,675"
3061,WV,Jefferson County,10.6,"67,821"
3062,WV,Kanawha County,16.5,"44,849"
3063,WV,Lewis County,20.6,"39,601"
3064,WV,Lincoln County,28.3,"35,249"
3065,WV,Logan County,22.4,"35,615"
3066,WV,McDowell County,34.5,"26,413"
3067,WV,Marion County,16.0,"43,654"
3068,WV,Marshall County,12.6,"48,109"
3069,WV,Mason County,22.3,"35,717"
3070,WV,Mercer County,21.1,"35,342"
3071,WV,Mineral County,15.4,"43,159"
3072,WV,Mingo County,29.0,"31,742"
3073,WV,Monongalia County,19.6,"46,718"
3074,WV,Monroe County,18.5,"34,974"
3075,WV,Morgan County,14.1,"45,628"
3076,WV,Nicholas County,18.5,"38,912"
3077,WV,Ohio County,14.0,"46,315"
3078,WV,Pendleton County,16.4,"40,257"
3079,WV,Pleasants County,15.4,"48,308"
3080,WV,Pocahontas County,18.9,"36,822"
3081,WV,Preston County,17.0,"43,804"
3082,WV,Putnam County,10.4,"58,933"
3083,WV,Raleigh County,19.9,"38,564"
3084,WV,Randolph County,19.8,"37,185"
3085,WV,Ritchie County,18.5,"39,501"
3086,WV,Roane County,21.1,"36,176"
3087,WV,Summers County,26.4,"35,676"
3088,WV,Taylor County,16.2,"43,652"
3089,WV,Tucker County,17.1,"38,000"
3090,WV,Tyler County,16.3,"42,696"
3091,WV,Upshur County,17.3,"40,766"
3092,WV,Wayne County,22.5,"35,537"
3093,WV,Webster County,29.6,"30,673"
3094,WV,Wetzel County,20.0,"41,833"
3095,WV,Wirt County,17.9,"42,309"
3096,WV,Wood County,17.3,"41,133"
3097,WV,Wyoming County,22.5,"35,020"
3098,WI,Wisconsin,12.1,"55,623"
3099,WI,Adams County,17.4,"42,844"
3100,WI,Ashland County,17.2,"40,163"
3101,WI,Barron County,10.5,"51,056"
3102,WI,Bayfield County,11.1,"50,080"
3103,WI,Brown County,11.1,"56,003"
3104,WI,Buffalo County,10.2,"53,892"
3105,WI,Burnett County,13.1,"44,858"
3106,WI,Calumet County,6.2,"71,298"
3107,WI,Chippewa County,10.8,"53,209"
3108,WI,Clark County,13.9,"50,187"
3109,WI,Columbia County,8.9,"60,837"
3110,WI,Crawford County,14.5,"44,895"
3111,WI,Dane County,11.2,"65,416"
3112,WI,Dodge County,8.7,"56,514"
3113,WI,Door County,8.5,"55,047"
3114,WI,Douglas County,14.8,"48,715"
3115,WI,Dunn County,13.5,"53,082"
3116,WI,Eau Claire County,13.6,"51,937"
3117,WI,Florence County,12.2,"46,193"
3118,WI,Fond du Lac County,9.4,"58,049"
3119,WI,Forest County,14.5,"44,098"
3120,WI,Grant County,14.0,"51,008"
3121,WI,Green County,7.5,"59,155"
3122,WI,Green Lake County,12.2,"49,493"
3123,WI,Iowa County,9.5,"58,092"
3124,WI,Iron County,13.0,"42,328"
3125,WI,Jackson County,12.4,"50,653"
3126,WI,Jefferson County,9.2,"61,622"
3127,WI,Juneau County,14.5,"46,051"
3128,WI,Kenosha County,12.7,"56,414"
3129,WI,Kewaunee County,8.2,"60,572"
3130,WI,La Crosse County,14.4,"51,428"
3131,WI,Lafayette County,10.5,"56,428"
3132,WI,Langlade County,14.4,"44,635"
3133,WI,Lincoln County,9.8,"51,406"
3134,WI,Manitowoc County,10.7,"51,951"
3135,WI,Marathon County,9.5,"56,347"
3136,WI,Marinette County,12.7,"48,545"
3137,WI,Marquette County,12.0,"48,508"
3138,WI,Menominee County,35.2,"33,410"
3139,WI,Milwaukee County,20.3,"45,905"
3140,WI,Monroe County,12.8,"52,975"
3141,WI,Oconto County,9.7,"53,243"
3142,WI,Oneida County,9.5,"50,297"
3143,WI,Outagamie County,9.0,"60,649"
3144,WI,Ozaukee County,5.2,"80,135"
3145,WI,Pepin County,10.1,"50,094"
3146,WI,Pierce County,9.8,"63,735"
3147,WI,Polk County,10.1,"54,946"
3148,WI,Portage County,12.2,"57,010"
3149,WI,Price County,13.0,"44,932"
3150,WI,Racine County,12.4,"57,367"
3151,WI,Richland County,14.2,"46,998"
3152,WI,Rock County,13.9,"54,107"
3153,WI,Rusk County,14.0,"42,289"
3154,WI,St. Croix County,5.7,"74,624"
3155,WI,Sauk County,11.7,"52,025"
3156,WI,Sawyer County,15.5,"44,556"
3157,WI,Shawano County,11.6,"50,948"
3158,WI,Sheboygan County,9.0,"58,190"
3159,WI,Taylor County,12.4,"48,951"
3160,WI,Trempealeau County,9.4,"53,695"
3161,WI,Vernon County,14.8,"49,217"
3162,WI,Vilas County,13.4,"42,993"
3163,WI,Walworth County,12.4,"58,554"
3164,WI,Washburn County,13.5,"45,043"
3165,WI,Washington County,5.3,"70,778"
3166,WI,Waukesha County,4.7,"78,689"
3167,WI,Waupaca County,10.7,"54,849"
3168,WI,Waushara County,11.8,"49,912"
3169,WI,Winnebago County,11.3,"52,725"
3170,WI,Wood County,11.3,"51,025"
3171,WY,Wyoming,10.6,"61,213"
3172,WY,Albany County,20.1,"44,455"
3173,WY,Big Horn County,12.1,"50,056"
3174,WY,Campbell County,7.5,"83,042"
3175,WY,Carbon County,11.4,"60,209"
3176,WY,Converse County,8.5,"70,307"
3177,WY,Crook County,7.7,"64,851"
3178,WY,Fremont County,12.9,"52,408"
3179,WY,Goshen County,15.1,"48,146"
3180,WY,Hot Springs County,11.9,"46,021"
3181,WY,Johnson County,8.2,"56,845"
3182,WY,Laramie County,10.6,"59,147"
3183,WY,Lincoln County,8.8,"62,364"
3184,WY,Natrona County,11.0,"56,703"
3185,WY,Niobrara County,13.3,"46,693"
3186,WY,Park County,9.6,"55,527"
3187,WY,Platte County,11.7,"51,863"
3188,WY,Sheridan County,9.5,"57,122"
3189,WY,Sublette County,6.1,"77,581"
3190,WY,Sweetwater County,8.5,"71,867"
3191,WY,Teton County,6.6,"83,290"
